v_cam;altitude;tma_num;V_S;V_E;V_T;maps;year;location;azimuth;photo_dist;fl_length;month;day
"32";"25000";"946";"135";"195";"61";"Sequence Hills; Reeves Neve; Mount Melbourne";"1962";north_victoria_land;96.7;2.038;122.3;"1";"1"
"32";"25000";"946";"135";"195";"61";"Sequence Hills; Reeves Neve; Mount Melbourne";"1962";wilkes_land;96.7;2.038;122.3;"1";"1"
"32";"25000";"945";"75";"134";"60";"Sequence Hills; Reeves Neve; Mount Melbourne";"1962";north_victoria_land;275;2.18;128.6;"1";"1"
"32";"25000";"945";"75";"134";"60";"Sequence Hills; Reeves Neve; Mount Melbourne";"1962";wilkes_land;275;2.18;128.6;"1";"1"
"32";"25000";"944";"1";"74";"74";"Sequence Hills; Mount Melbourne";"1962";north_victoria_land;97.8;2.203;160.8;"1";"1"
"32";"25000";"944";"1";"74";"74";"Sequence Hills; Mount Melbourne";"1962";wilkes_land;97.8;2.203;160.8;"1";"1"
"32";"25000";"943";"30";"53";"24";"Ross Island; Mount Discovery";"1962";ross_island;0.6;1.398;32.159;"1";"1"
"32";"25000";"943";"30";"53";"24";"Ross Island; Mount Discovery";"1962";dry_valleys;0.6;1.398;32.159;"1";"1"
"32";"25000";"942";"1";"29";"29";"Ross Island; Mount Discovery";"1962";ross_island;174;1.471;41.19;"1";"1"
"32";"25000";"942";"1";"29";"29";"Ross Island; Mount Discovery";"1962";dry_valleys;174;1.471;41.19;"1";"1"
"32";"25000";"939";"1";"110";"110";"Mount Olympus; Turnstil Ridge; Geologists Range; Wilhoite Nunataks";"1962";transantarctic_mountains;147;1.871;203.9;"1";"1"
"32";"10000";"920";"260";"280";"21";Convoy Range;"1962";dry_valleys;358;0.516;10.312;"12";"16"
"32";"10000";"918";"204";"227";"24";Convoy Range;"1962";dry_valleys;35.2;0.48;11.029;"12";"16"
"32";"10000";"917";"179";"203";"25";Convoy Range;"1962";dry_valleys;210;0.598;14.35;"12";"16"
"32";"10000";"916";"144";"178";"35";Convoy Range;"1962";dry_valleys;25.6;0.435;14.782;"12";"16"
"32";"10000";"914";"72";"108";"37";Convoy Range;"1962";dry_valleys;51.1;0.391;14.092;"12";"16"
"32";"10000";"913";"41";"73";"33";"Franklin Island; Convoy Range";"1962";dry_valleys;71.6;0.512;16.393;"12";"16"
"32";"10000";"912";"1";"40";"40";Convoy Range;"1962";dry_valleys;50.9;0.298;11.637;"12";"16"
"32";"10000";"911";"338";"362";"25";Thomas Hills;"1962";transantarctic_mountains;230;1.181;28.348;"12";"16"
"32";"10000";"910";"240";"337";"98";"Thomas Hills; Gambocorta Peak; Schmidt Hills";"1962";transantarctic_mountains;163;1.027;99.667;"12";"16"
"32";"10000";"910";"240";"337";"98";"Thomas Hills; Gambocorta Peak; Schmidt Hills";"1962";central_antarctica_south_pole;163;1.027;99.667;"12";"16"
"32";"10000";"909";"180";"239";"60";"Saratoga Table; Davis Valley";"1962";central_antarctica_south_pole;135;1.343;79.218;"12";"16"
"32";"10000";"908";"1";"179";"179";"Thomas Hills; Davis Valley; Schmidt Hills; Blackburn Nunatak; Cordiner Peaks";"1962";marie_byrd_land;338;1.188;211.48;"12";"16"
"32";"10000";"908";"1";"179";"179";"Thomas Hills; Davis Valley; Schmidt Hills; Blackburn Nunatak; Cordiner Peaks";"1962";transantarctic_mountains;338;1.188;211.48;"12";"16"
"32";"10000";"908";"1";"179";"179";"Thomas Hills; Davis Valley; Schmidt Hills; Blackburn Nunatak; Cordiner Peaks";"1962";central_antarctica_south_pole;338;1.188;211.48;"12";"16"
"32";"25000";"899";"88";"122";"35";"Liberty Hills; Union Glacier";"1961";marie_byrd_land;239;1.906;64.808;"11";"4"
"32";"25000";"897";"38";"80";"43";Liberty Hills;"1961";marie_byrd_land;140;2.204;92.585;"11";"4"
"32";"25000";"896";"1";"37";"37";"Liberty Hills; Union Glacier";"1961";marie_byrd_land;62.4;2.394;86.197;"11";"4"
"32";"25000";"895";"1";"178";"178";"Plunket Point; Mount Wisting; Caloplaca Hills; Mount Blackburn";"1961";transantarctic_mountains;0;1.669;295.43;"11";"4"
"32";"25000";"894";"193";"378";"186";"Mount Wisting; Nilsen Plateau; D'Angelo Bluff";"1961";transantarctic_mountains;123;0.832;153.89;"11";"4"
"32";"25000";"894";"193";"378";"186";"Mount Wisting; Nilsen Plateau; D'Angelo Bluff";"1961";central_antarctica_south_pole;123;0.832;153.89;"11";"4"
"32";"25000";"893";"122";"192";"71";D'Angelo Bluff;"1961";central_antarctica_south_pole;312;0.835;58.479;"11";"4"
"32";"25000";"892";"108";"121";"14";D'Angelo Bluff;"1961";central_antarctica_south_pole;103;1.076;13.983;"11";"4"
"32";"25000";"891";"1";"107";"107";Mount Wisting;"1961";transantarctic_mountains;304;1.098;116.43;"11";"4"
"32";"25000";"891";"1";"107";"107";Mount Wisting;"1961";central_antarctica_south_pole;304;1.098;116.43;"11";"4"
"32";"9000";"890";"104";"112";"9";Franklin Island;"1961";ross_island;12.3;0.897;7.177;"11";"4"
"32";"9000";"889";"1";"103";"103";Franklin Island;"1961";ross_island;185;0.689;70.254;"12";"1"
"32";"9000";"889";"1";"103";"103";Franklin Island;"1961";north_victoria_land;185;0.689;70.254;"12";"1"
"32";"20000";"888";"46";"57";"12";Ohio Range;"1961";marie_byrd_land;108;1.467;16.142;"11";"25"
"32";"20000";"887";"28";"45";"18";Ohio Range;"1961";marie_byrd_land;287;1.292;21.964;"11";"25"
"32";"20000";"886";"1";"27";"27";Ohio Range;"1961";marie_byrd_land;155;1.558;40.515;"11";"25"
"32";"25000";"882";"193";"214";"22";Mount Joyce;"1961";north_victoria_land;277;1.744;36.628;"12";"4"
"32";"25000";"882";"193";"214";"22";Mount Joyce;"1961";wilkes_land;277;1.744;36.628;"12";"4"
"32";"25000";"881";"173";"192";"20";"Reeves Neve; Mount Joyce";"1961";north_victoria_land;93.2;2.577;48.972;"12";"6"
"32";"25000";"881";"173";"192";"20";"Reeves Neve; Mount Joyce";"1961";wilkes_land;93.2;2.577;48.972;"12";"6"
"32";"25000";"880";"148";"172";"25";Reeves Neve;"1961";north_victoria_land;277;2.386;57.27;"12";"6"
"32";"25000";"880";"148";"172";"25";Reeves Neve;"1961";wilkes_land;277;2.386;57.27;"12";"6"
"32";"25000";"879";"120";"147";"28";Reeves Neve;"1961";north_victoria_land;81.6;2.242;60.535;"12";"6"
"32";"25000";"879";"120";"147";"28";Reeves Neve;"1961";wilkes_land;81.6;2.242;60.535;"12";"6"
"32";"25000";"878";"78";"119";"42";"Sequence Hills; Reeves Neve";"1961";north_victoria_land;276;1.948;79.861;"12";"6"
"32";"25000";"878";"78";"119";"42";"Sequence Hills; Reeves Neve";"1961";wilkes_land;276;1.948;79.861;"12";"6"
"32";"25000";"877";"1";"77";"77";"Sequence Hills; Mount Melbourne";"1961";north_victoria_land;96.6;2.146;163.06;"12";"6"
"32";"25000";"877";"1";"77";"77";"Sequence Hills; Mount Melbourne";"1961";wilkes_land;96.6;2.146;163.06;"12";"6"
"32";"25000";"873";"195";"242";"48";"Mount Melbourne; Sequence Hills";"1961";north_victoria_land;279;2.292;107.73;"11";"6"
"32";"25000";"872";"145";"194";"50";"Mount Murchison; Sequence Hills";"1961";north_victoria_land;96.7;1.942;95.146;"11";"6"
"32";"25000";"871";"78";"144";"67";"Welcome Mountain; Mount Murchison";"1961";north_victoria_land;279;2.296;151.51;"11";"6"
"32";"25000";"871";"78";"144";"67";"Welcome Mountain; Mount Murchison";"1961";wilkes_land;279;2.296;151.51;"11";"6"
"32";"25000";"870";"1";"77";"77";"Welcome Mountin; Freyberg Mountains";"1961";north_victoria_land;95.2;2.16;164.17;"11";"6"
"32";"25000";"869";"328";"403";"76";"Daniels Range; Welcome Mountain; Freyberg Mountains";"1961";north_victoria_land;276;2.192;164.39;"11";"3"
"32";"25000";"867";"140";"249";"110";"Cape Hallett; Ebbe Glacier; Mount Soza; Daniels Range; Pomerantz Tableland";"1961";north_victoria_land;98.8;2.125;231.58;"11";"3"
"32";"25000";"866";"1";"139";"139";"Cape Adare; Pomerantz Tableland; Ebbe Glacier; Mount Soza";"1961";north_victoria_land;98.6;2.108;290.88;"11";"3"
"32";"25000";"865";"133";"289";"157";"Caoe Adare; Ebbe Glacier; Yule Bay; Ob Bay; Pomerantz Tableland; Suvorov";"1961";north_victoria_land;279;1.964;306.39;"11";"3"
"32";"25000";"865";"133";"289";"157";"Caoe Adare; Ebbe Glacier; Yule Bay; Ob Bay; Pomerantz Tableland; Suvorov";"1961";wilkes_land;279;1.964;306.39;"11";"3"
"32";"25000";"864";"1";"132";"132";"Suvorov Glacier; Yule Bay; Ob Bay";"1961";north_victoria_land;98.7;2;261.94;"11";"2"
"32";"25000";"864";"1";"132";"132";"Suvorov Glacier; Yule Bay; Ob Bay";"1961";wilkes_land;98.7;2;261.94;"11";"2"
"32";"25000";"863";"269";"370";"102";"Ebbe Glacier; Freyberg Mountins; Mount Murchison";"1961";north_victoria_land;255;1.662;167.85;"10";"28"
"32";"25000";"862";"191";"268";"78";"Yule Bay; Ebbe Glacier; Freyberg Mountains";"1961";north_victoria_land;172;2.177;167.59;"10";"28"
"32";"25000";"861";"133";"190";"58";"Ebbee Glacier; Cape Hallett; Yule Bay";"1961";north_victoria_land;344;2.419;137.89;"10";"28"
"32";"25000";"860";"74";"132";"59";Yule Bay;"1961";north_victoria_land;169;0.331;19.217;"10";"28"
"32";"25000";"859";"26";"73";"48";Cape Adare;"1961";north_victoria_land;345;1.436;67.479;"10";"28"
"32";"25000";"858";"1";"25";"25";Cape Adare;"1961";north_victoria_land;156;1.973;47.348;"11";"28"
"32";"25000";"857";"1";"41";"41";"Taylor Glacier; Mount Harmsworth";"1961";transantarctic_mountains;348;1.89;75.587;"10";"16"
"32";"25000";"856";"1";"185";"185";"Mount Goodale; Shackelton Glacier; Mount Kathleen; Wisconsin Range; Leverett Glacier; Holland Range";"1961";ross_shelf;0;2.349;432.22;"10";"20"
"32";"25000";"856";"1";"185";"185";"Mount Goodale; Shackelton Glacier; Mount Kathleen; Wisconsin Range; Leverett Glacier; Holland Range";"1961";transantarctic_mountains;0;2.349;432.22;"10";"20"
"32";"24500";"855";"206";"362";"157";"D'Angelo Bluff; Nilsen Plateau; Mount Wisting; Plunket Point";"1961";transantarctic_mountains;129;1.527;238.17;"10";"24"
"32";"24500";"855";"206";"362";"157";"D'Angelo Bluff; Nilsen Plateau; Mount Wisting; Plunket Point";"1961";central_antarctica_south_pole;129;1.527;238.17;"10";"24"
"32";"24500";"854";"1";"204";"204";"Plunket Point; Mount Wisting; Nilsen Plateau; Mount Blackburn; Caloplaca Hills; Liv Glacier";"1961";transantarctic_mountains;0;1.486;301.71;"10";"24"
"32";"24500";"853";"182";"236";"55";"Taylor Glacier; Mount Harmsworth; Carlyon Glacier";"1961";transantarctic_mountains;330;1.955;105.55;"10";"24"
"32";"24500";"852";"134";"181";"48";Turnstile Ridge;"1961";transantarctic_mountains;168;0.463;21.777;"10";"24"
"32";"25000";"851";"74";"133";"60";"Mount Olympus; Turnstile Ridge";"1961";transantarctic_mountains;154;1.846;108.9;"10";"24"
"32";"25000";"850";"1";"73";"73";"Nimrod Glacier; Mount Olympus; Wilhoite Nunataks; Geologists Range; Mount Rabot";"1961";transantarctic_mountains;139;2.514;181.02;"10";"24"
"32";"25000";"849";"1";"22";"22";Cape Selborne;"1961";transantarctic_mountains;153;1.974;41.461;"10";"24"
"00";"7000";"843";"1";"5";"5";Ross Island;"1961";dry_valleys;194;0.698;2.792;"10";"28"
"00";"7000";"842";"1";"9";"9";Ross Island;"1961";dry_valleys;267;0.234;1.873;"10";"28"
"00";"7000";"841";"1";"7";"7";Ross Island;"1961";dry_valleys;177;0.339;2.035;"10";"28"
"00";"7000";"839";"1";"9";"9";Mount Discovery;"1961";ross_island;217;0.563;4.505;"10";"28"
"00";"7000";"837";"1";"23";"23";Mount Discovery;"1961";ross_island;214;0.343;7.552;"10";"28"
"00";"7000";"836";"1";"23";"23";Mount Discovery;"1961";ross_island;225;0.318;7.004;"10";"28"
"00";"7000";"835";"1";"12";"12";Mount Discovery;"1961";ross_island;310;0.362;3.987;"10";"28"
"32";"15000";"834";"36";"73";"38";"Mount Discovery; Ross Island";"1961";ross_island;183;1.053;38.957;"10";"23"
"32";"15000";"834";"36";"73";"38";"Mount Discovery; Ross Island";"1961";dry_valleys;183;1.053;38.957;"10";"23"
"32";"15000";"833";"1";"35";"35";"Mount Discovery; Ross Island";"1961";ross_island;1.97;1.18;40.115;"10";"23"
"32";"15000";"833";"1";"35";"35";"Mount Discovery; Ross Island";"1961";dry_valleys;1.97;1.18;40.115;"10";"23"
"32";"15000";"832";"313";"357";"45";"Mount Discovery; Ross Island";"1961";ross_island;179;1.021;44.905;"10";"23"
"32";"15000";"832";"313";"357";"45";"Mount Discovery; Ross Island";"1961";dry_valleys;179;1.021;44.905;"10";"23"
"32";"15000";"831";"265";"312";"48";"Mount Discovery; Ross Island";"1961";ross_island;1.09;1.101;51.758;"10";"23"
"32";"15000";"831";"265";"312";"48";"Mount Discovery; Ross Island";"1961";dry_valleys;1.09;1.101;51.758;"10";"23"
"32";"15000";"830";"227";"263";"37";"Mount Discovery; Ross Iasland";"1961";ross_island;180;1.278;46.012;"10";"23"
"32";"15000";"830";"227";"263";"37";"Mount Discovery; Ross Iasland";"1961";dry_valleys;180;1.278;46.012;"10";"23"
"32";"15000";"828";"150";"187";"38";"Mount Discovery; Ross Island";"1961";ross_island;178;1.271;47.027;"10";"23"
"32";"15000";"828";"150";"187";"38";"Mount Discovery; Ross Island";"1961";dry_valleys;178;1.271;47.027;"10";"23"
"32";"15000";"829";"188";"226";"39";"Mount Discovery; Ross Island";"1961";ross_island;2.7;1.133;43.059;"10";"23"
"32";"15000";"829";"188";"226";"39";"Mount Discovery; Ross Island";"1961";dry_valleys;2.7;1.133;43.059;"10";"23"
"32";"15000";"827";"102";"149";"48";"Mount Discovery; Ross Island";"1961";ross_island;1.06;1.133;53.26;"10";"23"
"32";"15000";"827";"102";"149";"48";"Mount Discovery; Ross Island";"1961";dry_valleys;1.06;1.133;53.26;"10";"23"
"32";"15000";"826";"71";"101";"31";"Mount Discovery; Ross Island";"1961";ross_island;177;1.207;36.206;"10";"23"
"32";"15000";"826";"71";"101";"31";"Mount Discovery; Ross Island";"1961";dry_valleys;177;1.207;36.206;"10";"23"
"32";"15000";"825";"34";"70";"37";"Mount Discovery; Ross Island";"1961";ross_island;1.53;1.21;43.549;"10";"23"
"32";"15000";"825";"34";"70";"37";"Mount Discovery; Ross Island";"1961";dry_valleys;1.53;1.21;43.549;"10";"23"
"32";"15000";"824";"1";"33";"33";"Mount Discovery; Ross Island";"1961";ross_island;180;1.256;40.2;"10";"23"
"32";"15000";"824";"1";"33";"33";"Mount Discovery; Ross Island";"1961";dry_valleys;180;1.256;40.2;"10";"23"
"32";"10000";"820";"1";"25";"25";Mount Discovery;"1961";ross_island;228;0.66;15.841;"10";"10"
"32";"10000";"819";"1";"21";"21";Ross Island;"1961";dry_valleys;63.6;0.831;16.618;"10";"10"
"32";"10000";"817";"1";"29";"29";"Taylor Glacier; Ross Island";"1961";dry_valleys;73.2;0.774;21.677;"10";"10"
"32";"10000";"816";"1";"26";"26";Taylor Glacier;"1961";dry_valleys;250;0.838;20.952;"10";"10"
"32";"10000";"815";"1";"24";"24";Convoy Range;"1961";dry_valleys;248;0.602;13.851;"10";"10"
"32";"10000";"812";"1";"48";"48";Convoy Range;"1961";dry_valleys;74.6;0.368;17.312;"10";"10"
"32";"6000";"811";"1";"83";"83";Taylor Glacier;"1961";dry_valleys;218;0.164;13.417;"10";"10"
"32";"15000";"809";"321";"341";"21";Convoy Range;"1961";dry_valleys;340;0.974;19.475;"10";"16"
"32";"15000";"808";"286";"320";"35";"Ross Island; Taylor Glacier; Convoy Range";"1961";dry_valleys;161;0.925;31.461;"10";"16"
"32";"15000";"807";"249";"285";"37";Convoy Range;"1961";dry_valleys;342;0.801;28.824;"10";"16"
"32";"15000";"806";"209";"248";"40";Convoy Range;"1961";dry_valleys;159;0.547;21.352;"10";"16"
"32";"15000";"805";"173";"208";"36";"Convoy Ranger; Taylor Glacier";"1961";dry_valleys;343;0.834;29.183;"10";"16"
"32";"15000";"804";"142";"172";"31";"Convoy Range; Taylor Glacier; Ross Island";"1961";dry_valleys;160;0.959;28.776;"10";"16"
"32";"15000";"803";"104";"141";"38";Convoy Range;"1961";dry_valleys;343;0.407;15.071;"10";"16"
"32";"15000";"802";"75";"103";"29";"Convoy Range; Ross Island; Taylor Glacier";"1961";dry_valleys;158;1.02;28.572;"10";"16"
"32";"15000";"801";"35";"74";"40";Convoy Range;"1961";dry_valleys;342;0.621;24.223;"10";"16"
"32";"15000";"801";"35";"74";"40";Convoy Range;"1961";north_victoria_land;342;0.621;24.223;"10";"16"
"32";"15000";"800";"1";"34";"34";"Convoy Range; Taylor Glacier";"1961";dry_valleys;161;1.153;38.05;"10";"16"
"32";"25000";"799";"1";"25";"25";Cape Adare;"1961";north_victoria_land;163;1.234;29.616;"10";"13"
"32";"25000";"789";"181";"382";"202";"Caloplaca Hills; Mount Blackburn; Nilsen Plateau; Mount Wisting; Liv Glacier; Plunket Point";"1960";transantarctic_mountains;124;1.473;296.05;"12";"9"
"32";"25000";"788";"1";"180";"180";"Mount Goodale; Liv Glacier; Plunket Point; Wisconsin Range";"1960";transantarctic_mountains;0;1.614;288.94;"12";"9"
"32";"25000";"787";"204";"366";"163";"Liv Glacier; Mount Wisting; Nilsen Plateau; Mount Blackburn; Caloplaca Hills; Wisonsin Range";"1960";transantarctic_mountains;116;1.731;280.39;"12";"9"
"32";"25000";"786";"1";"199";"199";"The Cloudmaker; Leverett Glacier; Liv Glacier; Wisconsin Range; Shackelton Glacier";"1960";transantarctic_mountains;0;1.713;339.08;"12";"9"
"32";"25000";"785";"1";"58";"58";"Shackelton Glacier; The Cloudmaker;";"1960";transantarctic_mountains;0;2.09;119.12;"11";"27"
"32";"25000";"784";"167";"215";"49";"Liv Glacier; Plunket Point";"1960";transantarctic_mountains;123;1.904;91.393;"11";"27"
"32";"25000";"783";"120";"166";"47";"Liv Glacier; Plunket Point";"1960";transantarctic_mountains;304;1.741;80.095;"11";"27"
"32";"25000";"782";"68";"119";"52";"Plunket Point; The Cloudmaker; Liv Glacier";"1960";transantarctic_mountains;125;1.643;83.785;"11";"27"
"32";"25000";"781";"1";"67";"67";"The Cloudmaker; Shackelton Glacier; Liv Glacier";"1960";transantarctic_mountains;0;1.484;97.974;"11";"27"
"32";"25000";"780";"1";"235";"235";"Liv Glac; Mt Kath; Shack Glac; Mt Liz; The Cloudmaker; WI Rng; Long Hills; Levrtt Glac; Mt Goodale";"1960";transantarctic_mountains;0;1.782;417.06;"11";"25"
"32";"20000";"778";"359";"398";"40";"Nimrod Glacier; Mount Rabot";"1960";transantarctic_mountains;196;1.575;61.415;"11";"17"
"32";"20000";"777";"337";"358";"22";"Buckley Island; Plunket Point";"1960";transantarctic_mountains;142;1.695;35.603;"11";"17"
"32";"20000";"776";"210";"329";"120";"Plunket Point; The Cloudmaker; Mount Elizabeth";"1960";transantarctic_mountains;356;1.204;143.32;"11";"17"
"32";"20000";"775";"117";"209";"93";"Plunket Point; The Cloudmaker; Mount Elizabth";"1960";transantarctic_mountains;177;1.784;164.16;"11";"17"
"32";"20000";"774";"1";"116";"116";"Plunket Point; Mount Elizabeth; The Cloudmaker";"1960";transantarctic_mountains;357;1.391;159.92;"11";"17"
"32";"20000";"773";"361";"390";"30";Geologists Range;"1960";transantarctic_mountains;147;1.482;42.97;"11";"12"
"32";"20000";"772";"256";"360";"105";"Geologists Range; Wilhoite Nunataks; Mount Olympus";"1960";transantarctic_mountains;326;1.534;159.56;"11";"12"
"32";"20000";"771";"154";"255";"102";"Nimrod Glacier; Geologists Range; Wilhoite Nunataks; Mount Olympus";"1960";transantarctic_mountains;144;1.611;162.69;"11";"12"
"32";"20000";"770";"1";"153";"153";"Mount Olympus; Nimrod Glacier; Mount Nares";"1960";transantarctic_mountains;323;1.143;173.78;"11";"12"
"32";"20000";"769";"219";"347";"129";"Mount Olympus; Cape Selborne; Mount Nares; Nimrod Glacier";"1960";transantarctic_mountains;324;1.173;150.08;"11";"10"
"32";"20000";"768";"101";"218";"118";"Nimrod Glacier; Mount Nares; Mount Goodale; Cape Selborne";"1960";transantarctic_mountains;324;1.355;158.51;"11";"10"
"32";"20000";"767";"128";"171";"44";"Mount Elizabeth; Holland Range; Nimrod Glacier";"1960";transantarctic_mountains;111;1.234;53.05;"11";"6"
"32";"20000";"766";"1";"127";"127";"Plunket Point; Mount Elizabeth; The Cloudmaker";"1960";transantarctic_mountains;179;1.142;143.94;"11";"6"
"32";"20000";"765";"219";"345";"127";"Buckley Island; Mount Rabot; Mount Elizabeth; Holland Range";"1960";transantarctic_mountains;354;1.336;168.33;"11";"6"
"32";"20000";"764";"130";"218";"89";"Holland Range; Nimrod Glacier; Mount Rabot; Buckley Island";"1960";transantarctic_mountains;178;1.376;121.08;"11";"6"
"32";"20000";"763";"1";"129";"129";"Nimrod Glacier; Mount Rabot; Buckley Island";"1960";transantarctic_mountains;359;0.846;108.22;"11";"6"
"32";"20000";"762";"219";"351";"133";"Plunket Point; The Cloudmaker; Mount Elizabeth";"1960";transantarctic_mountains;356;1.255;165.69;"11";"6"
"32";"20000";"761";"96";"218";"123";"Plunket Point; Mount Kathleen; The Cloudmaker";"1960";transantarctic_mountains;176;1.423;173.63;"11";"6"
"32";"20000";"760";"1";"95";"95";"Mount Kathleen; The Cloudmaker; Plunket Point";"1960";transantarctic_mountains;357;1.854;174.28;"11";"6"
"32";"20000";"759";"1";"100";"100";"Nimrod Glacier; Cape Selborne; Mount Nares";"1960";ross_shelf;142;1.676;165.97;"11";"10"
"32";"20000";"759";"1";"100";"100";"Nimrod Glacier; Cape Selborne; Mount Nares";"1960";transantarctic_mountains;142;1.676;165.97;"11";"10"
"32";"20000";"758";"45";"106";"62";"Mount Nares; Cape Selborne";"1960";transantarctic_mountains;145;1.343;81.895;"11";"10"
"32";"20000";"757";"1";"44";"44";"Mount Nares; Cape Selborne";"1960";transantarctic_mountains;330;1.73;74.395;"11";"10"
"32";"20000";"756";"313";"348";"36";"Mount Olympus; Turnstile Ridge";"1960";transantarctic_mountains;157;2.155;75.409;"10";"30"
"32";"20000";"755";"262";"312";"51";"Turnstile Ridge; Mount Olympus";"1960";transantarctic_mountains;339;2.09;104.49;"10";"30"
"32";"20000";"754";"213";"261";"49";"Mount Olympus; Carlyon Glacier";"1960";transantarctic_mountains;157;2.131;102.3;"10";"30"
"32";"20000";"753";"133";"212";"80";"Mount Harmsworth; Carlyon Glacier; Cape Selborne";"1960";transantarctic_mountains;340;2.159;170.55;"10";"30"
"32";"20000";"752";"60";"132";"73";"Carlyon Glacier; Mount Harmsworth; Cape Selborne";"1960";transantarctic_mountains;159;2.202;158.52;"10";"30"
"32";"20000";"751";"7";"59";"53";"Cape Selborne; Carlyon Glacier; Mount Harmsworth";"1960";transantarctic_mountains;341;1.668;86.718;"10";"30"
"32";"25000";"750";"1";"58";"58";"Mount Olympus; Turnstile Ridge";"1961";transantarctic_mountains;339;1.925;109.72;"1";"11"
"32";"25000";"749";"59";"111";"53";"Mount Olympus; Carlyon Glacier";"1961";transantarctic_mountains;160;1.769;91.964;"1";"11"
"32";"25000";"748";"112";"167";"56";"Cape Selborne; Carlyon Glacier";"1961";transantarctic_mountains;337;1.99;109.43;"1";"11"
"32";"25000";"747";"168";"248";"81";"Carlyon Glacier; Cape Selborne; Mount Harmsworth";"1961";transantarctic_mountains;157;2.077;166.16;"1";"11"
"32";"25000";"736";"75";"138";"64";"Mount Melbourne; Reeves Neve";"1961";north_victoria_land;260;2.331;146.87;"1";"15"
"32";"25000";"736";"75";"138";"64";"Mount Melbourne; Reeves Neve";"1961";wilkes_land;260;2.331;146.87;"1";"15"
"32";"25000";"735";"1";"74";"74";"Sequence Hills; Mount Murchison; Coulman Island";"1961";north_victoria_land;77.8;2.289;167.12;"1";"15"
"32";"20000";"734";"197";"245";"49";"Cape Hallett; Coulman Island";"1960";north_victoria_land;356;2.031;97.489;"12";"3"
"32";"20000";"733";"148";"196";"49";"Cape Hallett; Coulman Island";"1960";north_victoria_land;183;1.407;67.519;"12";"3"
